movie_id,title,runtime_minutes,genres,average_rating,num_votes,release_date,production_budget,domestic_gross,worldwide_gross,studio,year,roi_domestic,roi_worldwide
tt1596343,Fast Five,130.0,Crime,7.3,329892,2011-04-29,125000000,210031325,630163454,Uni.,2011,1.6802506,5.041307632
tt1596343,Fast Five,130.0,Thriller,7.3,329892,2011-04-29,125000000,210031325,630163454,Uni.,2011,1.6802506,5.041307632
tt1596346,Soul Surfer,112.0,Biography,7.1,41659,2011-04-08,18000000,43853424,47158652,TriS,2011,2.436301333333333,2.6199251111111113
tt1596346,Soul Surfer,112.0,Drama,7.1,41659,2011-04-08,18000000,43853424,47158652,TriS,2011,2.436301333333333,2.6199251111111113
tt1596346,Soul Surfer,112.0,Family,7.1,41659,2011-04-08,18000000,43853424,47158652,TriS,2011,2.436301333333333,2.6199251111111113
tt1596350,This Means War,103.0,Action,6.3,167438,2012-02-17,65000000,54760791,156974557,Fox,2012,0.8424737076923077,2.4149931846153847
tt1596350,This Means War,103.0,Comedy,6.3,167438,2012-02-17,65000000,54760791,156974557,Fox,2012,0.8424737076923077,2.4149931846153847
tt1596350,This Means War,103.0,Romance,6.3,167438,2012-02-17,65000000,54760791,156974557,Fox,2012,0.8424737076923077,2.4149931846153847
tt1596363,The Big Short,130.0,Biography,7.8,309227,2015-12-11,28000000,70259870,133162752,Par.,2015,2.5092810714285716,4.755812571428572
tt1596363,The Big Short,130.0,Comedy,7.8,309227,2015-12-11,28000000,70259870,133162752,Par.,2015,2.5092810714285716,4.755812571428572
tt1596363,The Big Short,130.0,Drama,7.8,309227,2015-12-11,28000000,70259870,133162752,Par.,2015,2.5092810714285716,4.755812571428572
tt1596365,The Woman in Black,95.0,Drama,6.4,165357,2012-02-03,15000000,54333290,128955898,CBS,2012,3.6222193333333332,8.597059866666667
tt1596365,The Woman in Black,95.0,Fantasy,6.4,165357,2012-02-03,15000000,54333290,128955898,CBS,2012,3.6222193333333332,8.597059866666667
tt1596365,The Woman in Black,95.0,Horror,6.4,165357,2012-02-03,15000000,54333290,128955898,CBS,2012,3.6222193333333332,8.597059866666667
tt1598778,Contagion,106.0,Action,6.6,201536,2011-09-09,60000000,75658097,137551594,WB,2011,1.2609682833333333,2.2925265666666665
tt1598778,Contagion,106.0,Drama,6.6,201536,2011-09-09,60000000,75658097,137551594,WB,2011,1.2609682833333333,2.2925265666666665
tt1598778,Contagion,106.0,Thriller,6.6,201536,2011-09-09,60000000,75658097,137551594,WB,2011,1.2609682833333333,2.2925265666666665
tt1599348,Safe House,115.0,Action,6.8,192655,2012-02-10,85000000,126181630,208542162,Uni.,2012,1.4844897647058823,2.4534372
tt1599348,Safe House,115.0,Adventure,6.8,192655,2012-02-10,85000000,126181630,208542162,Uni.,2012,1.4844897647058823,2.4534372
tt1599348,Safe House,115.0,Crime,6.8,192655,2012-02-10,85000000,126181630,208542162,Uni.,2012,1.4844897647058823,2.4534372
tt1600195,Abduction,106.0,Action,5.1,72552,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt1600195,Abduction,106.0,Mystery,5.1,72552,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt1600195,Abduction,106.0,Thriller,5.1,72552,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt2447982,Abduction,84.0,Horror,5.2,10,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt2447982,Abduction,84.0,Thriller,5.2,10,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt5943940,Abduction,90.0,Action,3.0,60,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt5943940,Abduction,90.0,Comedy,3.0,60,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt5943940,Abduction,90.0,Drama,3.0,60,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt7867360,Abduction,106.0,Action,6.1,1592,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt7867360,Abduction,106.0,Sci-Fi,6.1,1592,2011-09-23,35000000,28087155,86648359,LGF,2011,0.8024901428571428,2.4756674
tt1600196,The Drop,106.0,Crime,7.1,132161,2014-09-12,12600000,10724389,19054534,FoxS,2014,0.8511419841269842,1.5122646031746032
tt1600196,The Drop,106.0,Drama,7.1,132161,2014-09-12,12600000,10724389,19054534,FoxS,2014,0.8511419841269842,1.5122646031746032
tt1601913,The Grey,117.0,Action,6.8,228798,2012-01-27,25000000,51580136,81249176,ORF,2012,2.06320544,3.24996704
tt1601913,The Grey,117.0,Adventure,6.8,228798,2012-01-27,25000000,51580136,81249176,ORF,2012,2.06320544,3.24996704
tt1601913,The Grey,117.0,Drama,6.8,228798,2012-01-27,25000000,51580136,81249176,ORF,2012,2.06320544,3.24996704
tt1602098,Albert Nobbs,113.0,Drama,6.7,22213,2011-12-21,7500000,3014696,8539003,RAtt.,2012,0.40195946666666665,1.1385337333333334
tt1602098,Albert Nobbs,113.0,Romance,6.7,22213,2011-12-21,7500000,3014696,8539003,RAtt.,2012,0.40195946666666665,1.1385337333333334
tt1602613,Only God Forgives,90.0,Crime,5.7,100318,2013-07-19,4800000,775849,4494560,RTWC,2013,0.16163520833333334,0.9363666666666667
tt1602613,Only God Forgives,90.0,Drama,5.7,100318,2013-07-19,4800000,775849,4494560,RTWC,2013,0.16163520833333334,0.9363666666666667
tt1602620,Amour,127.0,Drama,7.9,84960,2012-12-19,9700000,6738954,36787044,SPC,2012,0.6947375257731959,3.792478762886598
tt1602620,Amour,127.0,Romance,7.9,84960,2012-12-19,9700000,6738954,36787044,SPC,2012,0.6947375257731959,3.792478762886598
tt1604171,Prom,104.0,Comedy,5.4,14279,2011-04-29,8000000,10130219,10763183,BV,2011,1.266277375,1.345397875
tt1604171,Prom,104.0,Drama,5.4,14279,2011-04-29,8000000,10130219,10763183,BV,2011,1.266277375,1.345397875
tt1604171,Prom,104.0,Family,5.4,14279,2011-04-29,8000000,10130219,10763183,BV,2011,1.266277375,1.345397875
tt1605630,American Reunion,113.0,Comedy,6.7,192250,2012-04-06,50000000,56758835,236799211,Uni.,2012,1.1351767,4.73598422
tt1605776,The Visit,90.0,Comedy,8.3,7,2015-09-11,5000000,65206105,98677816,Uni.,2015,13.041221,19.7355632
tt1605776,The Visit,90.0,Drama,8.3,7,2015-09-11,5000000,65206105,98677816,Uni.,2015,13.041221,19.7355632
tt1605776,The Visit,90.0,Romance,8.3,7,2015-09-11,5000000,65206105,98677816,Uni.,2015,13.041221,19.7355632
tt3567288,The Visit,94.0,Horror,6.2,102459,2015-09-11,5000000,65206105,98677816,Uni.,2015,13.041221,19.7355632
tt3567288,The Visit,94.0,Mystery,6.2,102459,2015-09-11,5000000,65206105,98677816,Uni.,2015,13.041221,19.7355632
tt3567288,The Visit,94.0,Thriller,6.2,102459,2015-09-11,5000000,65206105,98677816,Uni.,2015,13.041221,19.7355632
tt1605783,Midnight in Paris,94.0,Comedy,7.7,356500,2011-05-20,30000000,56816662,162502774,SPC,2011,1.8938887333333334,5.416759133333334
tt1605783,Midnight in Paris,94.0,Fantasy,7.7,356500,2011-05-20,30000000,56816662,162502774,SPC,2011,1.8938887333333334,5.416759133333334
tt1605783,Midnight in Paris,94.0,Romance,7.7,356500,2011-05-20,30000000,56816662,162502774,SPC,2011,1.8938887333333334,5.416759133333334
tt1606378,A Good Day to Die Hard,98.0,Action,5.3,188383,2013-02-14,92000000,67349198,304249198,Fox,2013,0.7320565,3.3070565
tt1606378,A Good Day to Die Hard,98.0,Thriller,5.3,188383,2013-02-14,92000000,67349198,304249198,Fox,2013,0.7320565,3.3070565
tt1606389,The Vow,104.0,Drama,6.8,173629,2012-02-10,30000000,125014030,197618160,SGem,2012,4.167134333333333,6.587272
tt1606389,The Vow,104.0,Romance,6.8,173629,2012-02-10,30000000,125014030,197618160,SGem,2012,4.167134333333333,6.587272
tt1608290,Zoolander 2,101.0,Comedy,4.7,59914,2016-02-12,50000000,28848693,55348693,Par.,2016,0.57697386,1.10697386
tt1611224,Abraham Lincoln: Vampire Hunter,105.0,Action,5.9,142853,2012-06-22,67500000,37519139,137489730,Fox,2012,0.5558390962962962,2.036884888888889
tt1611224,Abraham Lincoln: Vampire Hunter,105.0,Fantasy,5.9,142853,2012-06-22,67500000,37519139,137489730,Fox,2012,0.5558390962962962,2.036884888888889
tt1611224,Abraham Lincoln: Vampire Hunter,105.0,Horror,5.9,142853,2012-06-22,67500000,37519139,137489730,Fox,2012,0.5558390962962962,2.036884888888889
tt1612774,Rubber,82.0,Comedy,5.8,31316,2011-04-01,500000,100370,680914,Magn.,2011,0.20074,1.361828
tt1612774,Rubber,82.0,Fantasy,5.8,31316,2011-04-01,500000,100370,680914,Magn.,2011,0.20074,1.361828
tt1612774,Rubber,82.0,Horror,5.8,31316,2011-04-01,500000,100370,680914,Magn.,2011,0.20074,1.361828
tt1615147,Margin Call,107.0,Drama,7.1,107264,2011-10-21,3400000,5353586,20433227,RAtt.,2011,1.5745841176470587,6.009772647058823
tt1615147,Margin Call,107.0,Thriller,7.1,107264,2011-10-21,3400000,5353586,20433227,RAtt.,2011,1.5745841176470587,6.009772647058823
tt1615160,The Foreigner,113.0,Action,7.0,81288,2017-10-13,35000000,34393507,140783360,STX,2017,0.9826716285714285,4.022381714285714
tt1615160,The Foreigner,113.0,Thriller,7.0,81288,2017-10-13,35000000,34393507,140783360,STX,2017,0.9826716285714285,4.022381714285714
tt2170623,The Foreigner,100.0,Comedy,6.8,1526,2017-10-13,35000000,34393507,140783360,STX,2017,0.9826716285714285,4.022381714285714
tt2170623,The Foreigner,100.0,Romance,6.8,1526,2017-10-13,35000000,34393507,140783360,STX,2017,0.9826716285714285,4.022381714285714
tt1615918,Alvin and the Chipmunks: Chipwrecked,87.0,Adventure,4.4,28158,2011-12-16,80000000,133107389,349088523,Fox,2011,1.6638423625,4.3636065375
tt1615918,Alvin and the Chipmunks: Chipwrecked,87.0,Animation,4.4,28158,2011-12-16,80000000,133107389,349088523,Fox,2011,1.6638423625,4.3636065375
tt1615918,Alvin and the Chipmunks: Chipwrecked,87.0,Comedy,4.4,28158,2011-12-16,80000000,133107389,349088523,Fox,2011,1.6638423625,4.3636065375
tt1616195,J. Edgar,137.0,Biography,6.6,115925,2011-11-09,35000000,37306030,84606030,WB,2011,1.0658865714285715,2.417315142857143
tt1616195,J. Edgar,137.0,Crime,6.6,115925,2011-11-09,35000000,37306030,84606030,WB,2011,1.0658865714285715,2.417315142857143
tt1616195,J. Edgar,137.0,Drama,6.6,115925,2011-11-09,35000000,37306030,84606030,WB,2011,1.0658865714285715,2.417315142857143
tt1617661,Jupiter Ascending,127.0,Action,5.3,166327,2015-02-06,179000000,47482519,181982519,WB,2015,0.265265469273743,1.0166621173184358
tt1617661,Jupiter Ascending,127.0,Adventure,5.3,166327,2015-02-06,179000000,47482519,181982519,WB,2015,0.265265469273743,1.0166621173184358
tt1617661,Jupiter Ascending,127.0,Sci-Fi,5.3,166327,2015-02-06,179000000,47482519,181982519,WB,2015,0.265265469273743,1.0166621173184358
tt1618430,Dum Maaro Dum,128.0,Action,6.2,3616,2011-04-22,5200000,564489,11633427,FoxS,2011,0.10855557692307692,2.2371975
tt1618430,Dum Maaro Dum,128.0,Crime,6.2,3616,2011-04-22,5200000,564489,11633427,FoxS,2011,0.10855557692307692,2.2371975
tt1618430,Dum Maaro Dum,128.0,Drama,6.2,3616,2011-04-22,5200000,564489,11633427,FoxS,2011,0.10855557692307692,2.2371975
tt1618442,The Last Witch Hunter,106.0,Action,6.0,86118,2015-10-23,80000000,27367660,130818912,LG/S,2015,0.34209575,1.6352364
tt1618442,The Last Witch Hunter,106.0,Adventure,6.0,86118,2015-10-23,80000000,27367660,130818912,LG/S,2015,0.34209575,1.6352364
tt1618442,The Last Witch Hunter,106.0,Fantasy,6.0,86118,2015-10-23,80000000,27367660,130818912,LG/S,2015,0.34209575,1.6352364
tt1619029,Jackie,100.0,Biography,6.7,66008,2016-12-02,9000000,13960394,36588512,FoxS,2016,1.5511548888888889,4.065390222222222
tt1619029,Jackie,100.0,Drama,6.7,66008,2016-12-02,9000000,13960394,36588512,FoxS,2016,1.5511548888888889,4.065390222222222
tt1619029,Jackie,100.0,History,6.7,66008,2016-12-02,9000000,13960394,36588512,FoxS,2016,1.5511548888888889,4.065390222222222
tt1757772,Jackie,126.0,Action,7.1,1338,2016-12-02,9000000,13960394,36588512,FoxS,2016,1.5511548888888889,4.065390222222222
tt2108546,Jackie,100.0,Comedy,6.8,1952,2016-12-02,9000000,13960394,36588512,FoxS,2016,1.5511548888888889,4.065390222222222
tt2108546,Jackie,100.0,Drama,6.8,1952,2016-12-02,9000000,13960394,36588512,FoxS,2016,1.5511548888888889,4.065390222222222
tt1620680,A Wrinkle in Time,109.0,Adventure,4.2,34888,2018-03-09,103000000,100478608,133401882,BV,2018,0.9755204660194174,1.2951639029126214
tt1620680,A Wrinkle in Time,109.0,Family,4.2,34888,2018-03-09,103000000,100478608,133401882,BV,2018,0.9755204660194174,1.2951639029126214
tt1620680,A Wrinkle in Time,109.0,Fantasy,4.2,34888,2018-03-09,103000000,100478608,133401882,BV,2018,0.9755204660194174,1.2951639029126214
tt1620935,Bleed for This,117.0,Biography,6.8,21946,2016-11-18,16000000,5083906,6603926,ORF,2016,0.317744125,0.412745375
tt1620935,Bleed for This,117.0,Drama,6.8,21946,2016-11-18,16000000,5083906,6603926,ORF,2016,0.317744125,0.412745375
tt1620935,Bleed for This,117.0,Sport,6.8,21946,2016-11-18,16000000,5083906,6603926,ORF,2016,0.317744125,0.412745375
tt1621039,Free Birds,91.0,Adventure,5.9,20934,2013-11-01,55000000,55750480,110387072,Rela.,2013,1.0136450909090908,2.0070376727272725
tt1621039,Free Birds,91.0,Animation,5.9,20934,2013-11-01,55000000,55750480,110387072,Rela.,2013,1.0136450909090908,2.0070376727272725
tt1621039,Free Birds,91.0,Comedy,5.9,20934,2013-11-01,55000000,55750480,110387072,Rela.,2013,1.0136450909090908,2.0070376727272725
tt1621045,Think Like a Man,122.0,Comedy,6.6,41043,2012-04-20,12000000,91547205,113373764,SGem,2012,7.62893375,9.447813666666667
tt1621045,Think Like a Man,122.0,Romance,6.6,41043,2012-04-20,12000000,91547205,113373764,SGem,2012,7.62893375,9.447813666666667
tt1622547,30 Minutes or Less,83.0,Action,6.1,87254,2011-08-12,28000000,37053924,40966716,Sony,2011,1.3233544285714285,1.463097
tt1622547,30 Minutes or Less,83.0,Comedy,6.1,87254,2011-08-12,28000000,37053924,40966716,Sony,2011,1.3233544285714285,1.463097
tt1622547,30 Minutes or Less,83.0,Crime,6.1,87254,2011-08-12,28000000,37053924,40966716,Sony,2011,1.3233544285714285,1.463097
tt1622979,Final Destination 5,92.0,Horror,5.9,98061,2011-08-12,40000000,42587643,155011165,WB (NL),2011,1.064691075,3.875279125
tt1623288,ParaNorman,92.0,Adventure,7.0,87250,2012-08-17,60000000,56003051,108119662,Focus,2012,0.9333841833333333,1.8019943666666667
tt1623288,ParaNorman,92.0,Animation,7.0,87250,2012-08-17,60000000,56003051,108119662,Focus,2012,0.9333841833333333,1.8019943666666667
tt1623288,ParaNorman,92.0,Comedy,7.0,87250,2012-08-17,60000000,56003051,108119662,Focus,2012,0.9333841833333333,1.8019943666666667
tt1625346,Young Adult,94.0,Comedy,6.3,74071,2011-12-09,12000000,16311571,22750356,Par.,2011,1.3592975833333334,1.895863
tt1625346,Young Adult,94.0,Drama,6.3,74071,2011-12-09,12000000,16311571,22750356,Par.,2011,1.3592975833333334,1.895863
tt1627937,The Journey,0.0,Family,6.4,12,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt3025936,The Journey,112.0,Adventure,7.9,42,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt3025936,The Journey,112.0,Drama,7.9,42,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt3025936,The Journey,112.0,Mystery,7.9,42,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt3144678,The Journey,103.0,Comedy,7.5,545,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt3144678,The Journey,103.0,Drama,7.5,545,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt3144678,The Journey,103.0,Family,7.5,545,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt4826674,The Journey,94.0,Drama,6.6,1063,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt6213758,The Journey,82.0,Drama,6.3,124,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt6213758,The Journey,82.0,Thriller,6.3,124,2003-07-11,500000,19800,19800,IFC,2017,0.0396,0.0396
tt1628841,Independence Day: Resurgence,120.0,Action,5.2,155344,2016-06-24,165000000,103144286,384169424,Fox,2016,0.6251168848484848,2.328299539393939
tt1628841,Independence Day: Resurgence,120.0,Adventure,5.2,155344,2016-06-24,165000000,103144286,384169424,Fox,2016,0.6251168848484848,2.328299539393939
tt1628841,Independence Day: Resurgence,120.0,Sci-Fi,5.2,155344,2016-06-24,165000000,103144286,384169424,Fox,2016,0.6251168848484848,2.328299539393939
tt1629705,Blackthorn,102.0,Action,6.6,8553,2011-10-07,4500000,200558,1217307,Magn.,2011,0.044568444444444445,0.2705126666666667
tt1629705,Blackthorn,102.0,Adventure,6.6,8553,2011-10-07,4500000,200558,1217307,Magn.,2011,0.044568444444444445,0.2705126666666667
tt1629705,Blackthorn,102.0,Western,6.6,8553,2011-10-07,4500000,200558,1217307,Magn.,2011,0.044568444444444445,0.2705126666666667
tt1629757,Chasing Mavericks,116.0,Biography,7.2,28994,2012-10-26,20000000,6002756,8300821,Fox,2012,0.3001378,0.41504105
tt1629757,Chasing Mavericks,116.0,Drama,7.2,28994,2012-10-26,20000000,6002756,8300821,Fox,2012,0.3001378,0.41504105
tt1629757,Chasing Mavericks,116.0,Sport,7.2,28994,2012-10-26,20000000,6002756,8300821,Fox,2012,0.3001378,0.41504105
tt1630036,Courageous,129.0,Drama,7.0,17586,2011-09-30,2000000,34522221,35185884,TriS,2011,17.2611105,17.592942
tt1631867,Edge of Tomorrow,113.0,Action,7.9,546284,2014-06-06,178000000,100206256,370541256,WB,2014,0.5629564943820224,2.081692449438202
tt1631867,Edge of Tomorrow,113.0,Sci-Fi,7.9,546284,2014-06-06,178000000,100206256,370541256,WB,2014,0.5629564943820224,2.081692449438202
tt1632705,Creed,77.0,Horror,6.6,12,2015-11-25,37000000,109767581,173567581,WB (NL),2015,2.9666913783783784,4.691015702702702
tt3076658,Creed,133.0,Drama,7.6,224671,2015-11-25,37000000,109767581,173567581,WB (NL),2015,2.9666913783783784,4.691015702702702
tt3076658,Creed,133.0,Sport,7.6,224671,2015-11-25,37000000,109767581,173567581,WB (NL),2015,2.9666913783783784,4.691015702702702
tt4354930,Creed,80.0,Crime,5.8,25,2015-11-25,37000000,109767581,173567581,WB (NL),2015,2.9666913783783784,4.691015702702702
tt4354930,Creed,80.0,Drama,5.8,25,2015-11-25,37000000,109767581,173567581,WB (NL),2015,2.9666913783783784,4.691015702702702
tt1632708,Friends with Benefits,109.0,Comedy,6.6,317338,2011-07-22,35000000,55802754,146595891,SGem,2011,1.5943644,4.188454028571429
tt1632708,Friends with Benefits,109.0,Romance,6.6,317338,2011-07-22,35000000,55802754,146595891,SGem,2011,1.5943644,4.188454028571429
tt1633356,Shark Night 3D,90.0,Horror,4.0,23190,2011-09-02,25000000,18877153,18877153,Rela.,2011,0.75508612,0.75508612
tt1633356,Shark Night 3D,90.0,Thriller,4.0,23190,2011-09-02,25000000,18877153,18877153,Rela.,2011,0.75508612,0.75508612
tt1634122,Johnny English Reborn,101.0,Action,6.3,110824,2011-10-21,45000000,8406711,164640401,Uni.,2011,0.1868158,3.6586755777777777
tt1634122,Johnny English Reborn,101.0,Adventure,6.3,110824,2011-10-21,45000000,8406711,164640401,Uni.,2011,0.1868158,3.6586755777777777
tt1634122,Johnny English Reborn,101.0,Comedy,6.3,110824,2011-10-21,45000000,8406711,164640401,Uni.,2011,0.1868158,3.6586755777777777
tt1636456,The Intern,65.0,Unknown,5.5,22,2015-09-25,40000000,75764672,197115710,WB,2015,1.8941168,4.92789275
tt2361509,The Intern,121.0,Comedy,7.1,191494,2015-09-25,40000000,75764672,197115710,WB,2015,1.8941168,4.92789275
tt2361509,The Intern,121.0,Drama,7.1,191494,2015-09-25,40000000,75764672,197115710,WB,2015,1.8941168,4.92789275
tt1636826,Project X,88.0,Comedy,6.7,177782,2012-03-02,12000000,54731865,103028188,WB,2012,4.56098875,8.585682333333333
tt1637688,In Time,109.0,Action,6.7,346077,2011-10-28,35000000,37553932,165103952,Fox,2011,1.0729694857142857,4.717255771428571
tt1637688,In Time,109.0,Crime,6.7,346077,2011-10-28,35000000,37553932,165103952,Fox,2011,1.0729694857142857,4.717255771428571
tt1637688,In Time,109.0,Drama,6.7,346077,2011-10-28,35000000,37553932,165103952,Fox,2011,1.0729694857142857,4.717255771428571
tt1637706,Our Idiot Brother,90.0,Comedy,6.4,80738,2011-08-26,5000000,24814830,25861249,Wein.,2011,4.962966,5.1722498
tt1637706,Our Idiot Brother,90.0,Drama,6.4,80738,2011-08-26,5000000,24814830,25861249,Wein.,2011,4.962966,5.1722498
tt1637725,Ted,106.0,Comedy,6.9,538367,2012-06-29,50000000,218665740,556016627,Uni.,2012,4.3733148,11.12033254
tt1637725,Ted,106.0,Fantasy,6.9,538367,2012-06-29,50000000,218665740,556016627,Uni.,2012,4.3733148,11.12033254
tt1640484,Jumping the Broom,112.0,Comedy,5.7,9089,2011-05-06,7000000,37295394,38158601,TriS,2011,5.327913428571429,5.4512287142857145
tt1640484,Jumping the Broom,112.0,Drama,5.7,9089,2011-05-06,7000000,37295394,38158601,TriS,2011,5.327913428571429,5.4512287142857145
tt1640486,Inside Out,93.0,Crime,4.6,1566,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt1640486,Inside Out,93.0,Drama,4.6,1566,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt2071483,Inside Out,59.0,Family,7.3,15,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt2096673,Inside Out,95.0,Adventure,8.2,536181,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt2096673,Inside Out,95.0,Animation,8.2,536181,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt2096673,Inside Out,95.0,Comedy,8.2,536181,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt2608638,Inside Out,75.0,Biography,7.5,60,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt2608638,Inside Out,75.0,Documentary,7.5,60,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt2608638,Inside Out,75.0,History,7.5,60,2015-06-19,175000000,356461711,854235992,BV,2015,2.036924062857143,4.8813485257142855
tt1645080,The Art of Getting By,83.0,Drama,6.6,53682,2011-06-17,4000000,1430241,1989035,FoxS,2011,0.35756025,0.49725875
tt1645080,The Art of Getting By,83.0,Romance,6.6,53682,2011-06-17,4000000,1430241,1989035,FoxS,2011,0.35756025,0.49725875
tt1645089,Inside Job,109.0,Crime,8.3,65304,2010-10-08,2000000,4311834,7799257,SPC,2010,2.155917,3.8996285
tt1645089,Inside Job,109.0,Documentary,8.3,65304,2010-10-08,2000000,4311834,7799257,SPC,2010,2.155917,3.8996285
tt1645170,The Dictator,83.0,Comedy,6.4,250976,2012-05-16,65000000,59650222,180148897,Par.,2012,0.917695723076923,2.7715214923076923
tt1646971,How to Train Your Dragon 2,102.0,Action,7.8,278205,2014-06-13,145000000,177002924,614586270,Fox,2014,1.2207098206896552,4.238526
tt1646971,How to Train Your Dragon 2,102.0,Adventure,7.8,278205,2014-06-13,145000000,177002924,614586270,Fox,2014,1.2207098206896552,4.238526
tt1646971,How to Train Your Dragon 2,102.0,Animation,7.8,278205,2014-06-13,145000000,177002924,614586270,Fox,2014,1.2207098206896552,4.238526
tt1646987,Wrath of the Titans,99.0,Action,5.7,172330,2012-03-30,150000000,83670083,305270083,WB,2012,0.5578005533333333,2.035133886666667
tt1646987,Wrath of the Titans,99.0,Adventure,5.7,172330,2012-03-30,150000000,83670083,305270083,WB,2012,0.5578005533333333,2.035133886666667
tt1646987,Wrath of the Titans,99.0,Fantasy,5.7,172330,2012-03-30,150000000,83670083,305270083,WB,2012,0.5578005533333333,2.035133886666667
tt1647668,Million Dollar Arm,124.0,Biography,7.0,41008,2014-05-16,25000000,36447959,39217912,BV,2014,1.45791836,1.56871648
tt1647668,Million Dollar Arm,124.0,Drama,7.0,41008,2014-05-16,25000000,36447959,39217912,BV,2014,1.45791836,1.56871648
tt1647668,Million Dollar Arm,124.0,Sport,7.0,41008,2014-05-16,25000000,36447959,39217912,BV,2014,1.45791836,1.56871648
tt1648179,Here Comes the Boom,105.0,Action,6.4,81761,2012-10-12,42000000,45290318,73239258,Sony,2012,1.0783409047619048,1.7437918571428572
tt1648179,Here Comes the Boom,105.0,Comedy,6.4,81761,2012-10-12,42000000,45290318,73239258,Sony,2012,1.0783409047619048,1.7437918571428572
tt1648179,Here Comes the Boom,105.0,Sport,6.4,81761,2012-10-12,42000000,45290318,73239258,Sony,2012,1.0783409047619048,1.7437918571428572
tt1648190,The Dark Tower,95.0,Action,5.7,107518,2017-08-04,60000000,50701325,113461527,Sony,2017,0.8450220833333333,1.89102545
tt1648190,The Dark Tower,95.0,Adventure,5.7,107518,2017-08-04,60000000,50701325,113461527,Sony,2017,0.8450220833333333,1.89102545
tt1648190,The Dark Tower,95.0,Fantasy,5.7,107518,2017-08-04,60000000,50701325,113461527,Sony,2017,0.8450220833333333,1.89102545
tt1649419,The Impossible,114.0,Drama,7.6,177762,2012-12-21,40000000,19019882,169590606,LG/S,2012,0.47549705,4.23976515
tt1649419,The Impossible,114.0,History,7.6,177762,2012-12-21,40000000,19019882,169590606,LG/S,2012,0.47549705,4.23976515
tt1649419,The Impossible,114.0,Thriller,7.6,177762,2012-12-21,40000000,19019882,169590606,LG/S,2012,0.47549705,4.23976515
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,99.0,Comedy,6.6,23135,2011-03-25,18000000,52698535,73695194,Fox,2011,2.9276963888888887,4.094177444444444
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,99.0,Family,6.6,23135,2011-03-25,18000000,52698535,73695194,Fox,2011,2.9276963888888887,4.094177444444444
tt1650062,Super 8,112.0,Mystery,7.0,320575,2011-06-10,50000000,127004179,257972745,Par.,2011,2.54008358,5.1594549
tt1650062,Super 8,112.0,Sci-Fi,7.0,320575,2011-06-10,50000000,127004179,257972745,Par.,2011,2.54008358,5.1594549
tt1650062,Super 8,112.0,Thriller,7.0,320575,2011-06-10,50000000,127004179,257972745,Par.,2011,2.54008358,5.1594549
tt1650554,Kick-Ass 2,103.0,Action,6.6,238832,2013-08-16,28000000,28795985,63129909,Uni.,2013,1.0284280357142856,2.254639607142857
tt1650554,Kick-Ass 2,103.0,Comedy,6.6,238832,2013-08-16,28000000,28795985,63129909,Uni.,2013,1.0284280357142856,2.254639607142857
tt1650554,Kick-Ass 2,103.0,Crime,6.6,238832,2013-08-16,28000000,28795985,63129909,Uni.,2013,1.0284280357142856,2.254639607142857
tt1655420,My Week with Marilyn,99.0,Biography,7.0,79337,2011-11-23,10000000,14597405,34240572,Wein.,2011,1.4597405,3.4240572
